p,mertens_p,m_over_sqrt_p,abs_m
313087,130,0.2323329649,130
313109,131,0.2341119164,131
313127,130,0.2323181249,130
313129,129,0.2305303262,129
313133,128,0.2287418084,128
313147,129,0.2305237005,129
313151,129,0.2305222282,129
313153,128,0.2287345038,128
313163,125,0.2233699724,125
313207,130,0.2322884534,130
313211,128,0.2287133244,128
313219,129,0.2304972036,129
313241,127,0.2269156346,127
313249,126,0.2251260226,126
313267,134,0.2394128598,134
313273,133,0.2376239211,133
313289,134,0.2394044535,134
313297,131,0.2340416642,131
313301,129,0.2304670378,129
313307,127,0.2268917328,127
313321,128,0.2286731729,128
313331,124,0.2215236011,124
313333,123,0.2197364192,123
313343,124,0.2215193593,124
313351,119,0.2125844133,119
313373,121,0.2161496729,121
313381,122,0.2179332521,122
313387,121,0.2161448448,121
313399,123,0.2197132804,123
313409,119,0.2125647418,119
313471,133,0.2375488631,133
313477,132,0.2357605252,132
313507,131,0.2339632656,131
313517,128,0.2286016824,128
313543,125,0.2232345742,125
313549,121,0.2160890003,121
313553,120,0.2143017739,120
313561,116,0.2071557387,116
313567,116,0.2071537568,116
313571,114,0.2035808418,114
313583,115,0.2053627092,115
313589,114,0.2035749990,114
313597,116,0.2071438479,116
313603,113,0.2017847491,113
313613,113,0.2017815320,113
313619,111,0.1982082814,111
313637,110,0.1964169847,110
313639,110,0.1964163584,110
313661,114,0.2035516326,114
313669,118,0.2106911083,118
313679,119,0.2124732393,119
313699,117,0.2088956010,117
313711,111,0.1981792156,111
313717,110,0.1963919392,110
313721,107,0.1910345776,107
313727,104,0.1856766924,104
313739,104,0.1856731414,104
313741,103,0.1838872366,103
313763,103,0.1838807897,103
313777,107,0.1910175298,107
313783,106,0.1892305100,106
313829,107,0.1910017037,107
313849,106,0.1892106121,106
313853,104,0.1856394176,104
313879,99,0.1767071264,99
313883,98,0.1749210913,98
313889,98,0.1749194195,98
313897,98,0.1749171905,98
313909,100,0.1784835175,100
313921,102,0.1820497082,102
313931,100,0.1784772634,100
313933,99,0.1766919279,99
313949,96,0.1713332610,96
313961,98,0.1748993614,98
313969,97,0.1731124686,97
313979,97,0.1731097118,97
313981,96,0.1713245299,96
313987,94,0.1677536661,94
313991,95,0.1695371996,95
313993,94,0.1677520633,94
313997,92,0.1641818247,92
314003,91,0.1623956881,91
314021,96,0.1713136179,96
314059,107,0.1909317512,107
314063,106,0.1891461378,106
314077,105,0.1873575644,105
314107,105,0.1873486170,105
314113,104,0.1855625722,104
314117,105,0.1873456349,105
314129,105,0.1873420565,105
314137,105,0.1873396710,105
314159,113,0.2016061103,113
314161,112,0.1998213493,112
314173,111,0.1980334481,111
314189,107,0.1908922468,107
314213,111,0.1980208426,111
314219,111,0.1980189520,111
314227,111,0.1980164313,111
314233,112,0.1997984556,112
314239,111,0.1980126504,111
314243,110,0.1962275037,110
314257,109,0.1944392861,109
314261,108,0.1926542133,108
314263,107,0.1908697707,107
314267,106,0.1890847377,106
314299,115,0.2051286589,115
314329,113,0.2015515851,113
314339,112,0.1997647652,112
314351,108,0.1926266325,108
314357,110,0.1961919200,110
314359,109,0.1944077387,109
314399,118,0.2104463653,118
314401,117,0.2086622578,117
314407,119,0.2122271090,119
314423,121,0.2157884606,121
314441,121,0.2157822841,121
314453,117,0.2086450043,117
314467,116,0.2068571089,116
314491,118,0.2104155815,118
314497,118,0.2104135743,118
314513,116,0.2068419811,116
314527,118,0.2104035393,118
314543,123,0.2193133653,123
314549,123,0.2193112736,123
314569,128,0.2282191107,128
314581,131,0.2335635413,131
314591,128,0.2282111307,128
314597,129,0.2299918369,129
314599,127,0.2264253522,127
314603,128,0.2282067783,128
314623,133,0.2371135687,133
314627,131,0.2335464666,131
314641,135,0.2406723018,135
314651,136,0.2424512068,136
314693,136,0.2424350271,136
314707,137,0.2442122054,137
314711,136,0.2424280939,136
314719,132,0.2352948653,132
314723,130,0.2317283190,130
314747,130,0.2317194840,130
314761,129,0.2299319127,129
314771,128,0.2281458707,128
314777,127,0.2263613237,127
314779,127,0.2263606046,127
314807,130,0.2316974008,130
314813,129,0.2299129222,129
314827,129,0.2299078101,129
314851,132,0.2352455369,132
314879,137,0.2441454969,137
314903,141,0.2512642571,141
314917,144,0.2566046011,144
314927,143,0.2548185789,143
314933,141,0.2512522893,141
314953,141,0.2512443117,141
314957,141,0.2512427163,141
314983,149,0.2654866643,149
314989,149,0.2654841358,149
315011,146,0.2601297336,146
315013,145,0.2583472029,145
315037,143,0.2547740881,143
315047,144,0.2565516534,144
315059,145,0.2583283423,145
315067,140,0.2494173019,140
315083,143,0.2547554898,143
315097,146,0.2600942323,146
315103,146,0.2600917560,146
315109,146,0.2600892798,146
315127,150,0.2672073817,150
315179,151,0.2689665737,151
315181,150,0.2671844904,150
315193,151,0.2689606003,151
315199,149,0.2653956822,149
315223,149,0.2653855788,149
315247,148,0.2635944332,148
315251,148,0.2635927609,148
315257,148,0.2635902525,148
315269,143,0.2546803294,143
315281,145,0.2582373775,145
315313,144,0.2564434163,144
315349,140,0.2493057565,140
315361,140,0.2493010133,140
315373,138,0.2457348949,138
315377,136,0.2421719839,136
315389,135,0.2403867342,135
315407,136,0.2421604665,136
315409,135,0.2403791127,135
315421,130,0.2314717794,130
315437,128,0.2279048948,128
315449,131,0.2332419793,131
315451,130,0.2314607724,130
315461,128,0.2278962252,128
315467,128,0.2278940580,128
315481,128,0.2278890014,128
315493,130,0.2314453653,130
315517,126,0.2243154376,126
315521,127,0.2260942857,127
315527,125,0.2225316299,125
315529,124,0.2207506772,124
315547,127,0.2260849708,127
315551,126,0.2243033525,126
315559,125,0.2225203465,125
315569,125,0.2225168207,125
315589,124,0.2207296916,124
315593,121,0.2153880922,121
315599,123,0.2189461446,123
315613,125,0.2225013095,125
315617,126,0.2242798988,126
315631,126,0.2242749247,126
315643,126,0.2242706614,126
315671,129,0.2296002556,129
315677,128,0.2278182436,128
315691,128,0.2278131920,128
315697,125,0.2224717062,125
315701,122,0.2171310097,122
315703,121,0.2153505652,121
315739,129,0.2295755301,129
315743,130,0.2313537199,130
315751,128,0.2277915461,128
315779,132,0.2348996170,132
315803,132,0.2348906910,132
315811,130,0.2313288111,130
315829,132,0.2348810224,132
315851,132,0.2348728421,132
315857,132,0.2348706113,132
315881,132,0.2348616886,132
315883,131,0.2330816955,131
315893,130,0.2312987848,130
315899,129,0.2295173837,129
315907,132,0.2348520236,132
315937,133,0.2366199706,133
315949,133,0.2366154770,133
315961,134,0.2383900137,134
315967,132,0.2348297241,132
315977,134,0.2383839780,134
316003,140,0.2490476413,140
316031,145,0.2579307729,145
316033,144,0.2561511295,144
316037,144,0.2561495085,144
316051,140,0.2490287286,140
316067,138,0.2454649621,138
316073,135,0.2401264881,135
316087,141,0.2507932222,141
316097,145,0.2579038440,145
316109,143,0.2543417218,143
316133,140,0.2489964294,140
316139,138,0.2454370084,138
316153,132,0.2347606361,132
316177,134,0.2383085703,134
316189,130,0.2311904944,130
316193,131,0.2329674093,131
316201,131,0.2329644622,131
316213,131,0.2329600417,131
316219,131,0.2329578316,131
316223,130,0.2311780654,130
316241,131,0.2329497283,131
316243,130,0.2311707552,130
316259,131,0.2329430990,131
316271,127,0.2258260484,127
316291,130,0.2311532134,130
316297,130,0.2311510209,130
316301,127,0.2258153387,127
316321,120,0.2133620786,120
316339,120,0.2133560082,120
316343,119,0.2115767038,119
316363,116,0.2062363181,116
316373,115,0.2044551875,115
316391,118,0.2097828333,118
316403,121,0.2151122159,121
316423,119,0.2115499561,119
316429,120,0.2133256643,120
316439,119,0.2115446078,119
316453,120,0.2133175748,120
316469,119,0.2115345807,119
316471,119,0.2115339123,119
316493,120,0.2133040942,120
316499,120,0.2133020724,120
316501,119,0.2115238868,119
316507,115,0.2044119026,115
316531,118,0.2097364353,118
316567,120,0.2132791620,120
316571,119,0.2115004995,119
316577,118,0.2097211969,118
316583,119,0.2114964910,119
316621,114,0.2025979251,114
316633,117,0.2079255093,117
316637,114,0.2025928063,114
316649,119,0.2114744485,119
316661,120,0.2132475040,120
316663,120,0.2132468306,120
316681,118,0.2096867572,118
316691,122,0.2167913601,122
316697,120,0.2132353834,120
316699,118,0.2096807982,118
316703,118,0.2096794741,118
316717,112,0.1990134072,112
316753,122,0.2167701421,122
316759,118,0.2096609386,118
316769,117,0.2078808696,117
316777,116,0.2061015075,116
316783,113,0.2007693948,113
316793,114,0.2025429182,114
316801,110,0.1954336815,110
316817,113,0.2007586215,113
316819,112,0.1989813684,112
316847,115,0.2043021987,115
316853,114,0.2025237403,114
316859,116,0.2060748373,116
316861,115,0.2042976853,115
316879,116,0.2060683339,116
316891,116,0.2060644322,116
316903,111,0.1971786113,111
316907,110,0.1954009942,110
316919,106,0.1882919386,106
316937,102,0.1811814372,102
316951,102,0.1811774357,102
316957,101,0.1793994883,101
316961,101,0.1793983563,101
316991,106,0.1882705535,106
317003,106,0.1882669900,106
317011,105,0.1864885332,105
317021,108,0.1918137517,108
317029,107,0.1900353006,107
317047,109,0.1935818669,109
317063,114,0.2024566606,114
317071,111,0.1971263668,111
317077,112,0.1989003981,112
317087,113,0.2006731301,113
317089,112,0.1988966345,112
317123,113,0.2006617395,113
317159,113,0.2006503509,113
317171,111,0.1970952886,111
317179,112,0.1988684139,112
317189,116,0.2059676104,116
317197,114,0.2024138921,114
317209,116,0.2059611172,116
317227,115,0.2041797973,115
317257,111,0.1970685732,111
317263,110,0.1952913339,110
317267,111,0.1970654674,111
317269,110,0.1952894873,110
317279,106,0.1881850857,106
317321,113,0.2005991259,113
317323,112,0.1988232859,112
317327,112,0.1988220328,112
317333,113,0.2005953331,113
317351,111,0.1970393850,111
317353,110,0.1952636401,110
317363,109,0.1934854677,109
317371,108,0.1917079554,108
317399,109,0.1934744946,109
317411,107,0.1899209137,107
317419,106,0.1881435809,106
317431,101,0.1792654952,101
317437,101,0.1792638010,101
317453,103,0.1828089722,103
317459,101,0.1792575894,101
317483,108,0.1916741375,108
317489,108,0.1916723264,108
317491,106,0.1881222463,106
317503,111,0.1969922144,111
317539,114,0.2023048595,114
317557,114,0.2022991258,114
317563,113,0.2005226777,113
317587,116,0.2058385106,116
317591,115,0.2040627556,115
317593,114,0.2022876599,114
317599,113,0.2005113127,113
317609,111,0.1969593392,111
317617,109,0.1934080865,109
317621,108,0.1916324937,108
317651,107,0.1898491531,107
317663,105,0.1862970520,105
317671,106,0.1880689415,106
317693,104,0.1845140818,104
317701,106,0.1880600617,106
317711,105,0.1862829785,105
317717,103,0.1827330058,103
317729,103,0.1827295551,103
317731,103,0.1827289800,103
317741,102,0.1809520647,102
317743,100,0.1774034266,100
317771,103,0.1827174789,103
317773,102,0.1809429534,102
317777,100,0.1773939359,100
317783,96,0.1702965708,96
317789,94,0.1667471514,94
317797,93,0.1649711690,93
317827,91,0.1614157833,91
317831,92,0.1631885563,92
317839,89,0.1578652035,89
317857,88,0.1560870175,88
317887,88,0.1560796521,88
317903,90,0.1596228998,90
317921,94,0.1667125313,94
317923,94,0.1667120069,94
317957,90,0.1596093445,90
317959,90,0.1596088426,90
317963,90,0.1596078386,90
317969,90,0.1596063327,90
317971,89,0.1578324327,89
317983,84,0.1489626312,84
317987,83,0.1471883408,83
318001,84,0.1489584152,84
318007,86,0.1525036055,86
318023,82,0.1454067566,82
318077,86,0.1524868236,86
318103,85,0.1507075616,85
318107,83,0.1471605761,83
318127,88,0.1560207665,88
318137,89,0.1577912498,89
318161,93,0.1648767724,93
318173,94,0.1666464982,94
318179,93,0.1648721086,93
318181,92,0.1630987776,92
318191,90,0.1595506448,90
318203,92,0.1630931393,92
318209,89,0.1577733973,89
318211,89,0.1577729015,89
318229,88,0.1559957603,88
318233,87,0.1542221119,87
318247,88,0.1559913487,88
318259,85,0.1506706212,85
318271,84,0.1488952186,84
318281,80,0.1418027424,80
318287,76,0.1347113356,76
318289,75,0.1329384003,75
318299,77,0.1364812804,77
318301,76,0.1347083730,76
318313,74,0.1311609434,74
318319,75,0.1329321358,75
318323,75,0.1329313006,75
318337,73,0.1293836207,73
318347,76,0.1346986402,76
318349,75,0.1329258721,75
318377,78,0.1382368279,78
318403,82,0.1453199624,82
318407,81,0.1435468661,81
318419,79,0.1399998609,79
318431,84,0.1488578067,84
318443,82,0.1453108352,82
318457,83,0.1470796855,83
318467,85,0.1506214095,85
318473,83,0.1470759908,83
318503,87,0.1541567298,87
318523,86,0.1523800292,86
318557,89,0.1576871959,89
318559,87,0.1541431795,87
318569,85,0.1505972944,85
318581,84,0.1488227586,84
318589,85,0.1505925674,85
318601,85,0.1505897313,85
318629,84,0.1488115485,84
318641,85,0.1505802790,85
318653,83,0.1470344450,83
318671,83,0.1470302924,83
318677,84,0.1488003408,84
318679,82,0.1452570198,82
318683,80,0.1417132763,80
318691,77,0.1363973164,77
318701,77,0.1363951765,77
318713,74,0.1310786110,74
318737,79,0.1399300054,79
318743,79,0.1399286884,79
318749,78,0.1381561389,78
318751,77,0.1363844784,77
318781,79,0.1399203481,79
318793,77,0.1363754940,77
318809,78,0.1381431377,78
318811,78,0.1381427044,78
318817,76,0.1345993172,76
318823,77,0.1363690777,77
318833,77,0.1363669391,77
318841,75,0.1328232743,75
318863,81,0.1434441875,81
318881,83,0.1469818708,83
318883,81,0.1434396891,81
318889,83,0.1469800271,83
318907,82,0.1452050853,82
318911,81,0.1434333921,81
318917,80,0.1416612768,80
318919,80,0.1416608327,80
318949,82,0.1451955245,82
318979,83,0.1469592904,83
319001,79,0.1398720915,79
319027,81,0.1434073131,81
319031,82,0.1451768636,82
319037,80,0.1416346327,80
319049,83,0.1469431679,83
319057,80,0.1416301934,80
319061,78,0.1380885730,78
319069,78,0.1380868419,78
319093,82,0.1451627590,82
319097,80,0.1416213162,80
319117,82,0.1451573002,82
319127,82,0.1451550259,82
319129,81,0.1433843934,81
319133,79,0.1398431616,79
319147,83,0.1469206054,83
319159,83,0.1469178433,83
319169,83,0.1469155418,83
319183,83,0.1469123197,83
319201,86,0.1522181115,86
319211,85,0.1504457769,85
319223,86,0.1522128662,86
319237,89,0.1575191633,89
319259,90,0.1592835531,90
319279,91,0.1610483260,91
319289,92,0.1628155381,92
319313,95,0.1681184221,95
319321,96,0.1698859616,96
319327,96,0.1698843655,96
319339,100,0.1769595558,100
319343,99,0.1751888631,99
319351,100,0.1769562311,100
319357,98,0.1734154774,98
319387,104,0.1840241082,104
319391,104,0.1840229558,104
319399,104,0.1840206512,104
319411,101,0.1787090061,101
319427,99,0.1751658268,99
319433,98,0.1733948465,98
319439,94,0.1663159438,94
319441,93,0.1645461102,93
319453,90,0.1592351803,90
319469,91,0.1610004282,91
319477,91,0.1609984124,91
319483,91,0.1609969006,91
319489,90,0.1592262087,90
319499,89,0.1574545645,89
319511,89,0.1574516077,89
319519,86,0.1521423454,86
319541,89,0.1574442164,89
319547,89,0.1574427382,89
319567,86,0.1521309189,86
319577,84,0.1485906657,84
319589,84,0.1485878760,84
319591,83,0.1468185133,83
319601,85,0.1503539565,85
319607,84,0.1485836918,84
319639,88,0.1556513137,88
319673,87,0.1538743652,87
319679,87,0.1538729212,87
319681,86,0.1521037911,86
319687,84,0.1485650994,84
319691,84,0.1485641700,84
319699,83,0.1467937123,83
319727,88,0.1556298919,88
319729,87,0.1538608892,87
319733,84,0.1485544120,84
319747,85,0.1503196260,85
319757,83,0.1467803984,83
319763,81,0.1432421774,81
319811,84,0.1485362952,84
319817,81,0.1432300839,81
319819,81,0.1432296361,81
319829,80,0.1414591574,80
319831,78,0.1379222472,78
319849,78,0.1379183663,78
319883,90,0.1591281190,90
319897,87,0.1538204824,87
319901,84,0.1485153993,84
319919,78,0.1379032768,78
319927,77,0.1361335840,77
319931,74,0.1308288603,74
319937,72,0.1272917515,72
319967,72,0.1272857840,72
319973,71,0.1255167490,71
319981,69,0.1219795411,69
