37049,-15,2045521485.8039503098,1976032083.3548495770,69489402.4491007328,28.4364523756,417212565
37057,-17,2189320205.7286324501,2119784708.3743870258,69535497.3542455584,30.4849291230,417390901
37061,-20,2318242033.5811758041,2248688383.3010635376,69553650.2801121622,32.3302712977,417480097
37087,-11,1898838162.5256783962,1829203986.5554151535,69634175.9702632129,26.2687676140,418066187
37097,-14,1988422360.3562817574,1918743586.3540413380,69678774.0022404045,27.5369883272,418292633
37117,-15,2041434131.2468457222,1971668360.7521224022,69765770.4947232753,28.2612568710,418739245
37123,-14,2017502432.9333088398,1947718315.5488269329,69784117.3844819963,27.9106247747,418877261
37139,-12,1857350587.2255578041,1787519365.6419954300,69831221.5835624188,25.5977100945,419242639
37159,-7,1601909441.7904033661,1531997229.7522163391,69912212.0381870270,21.9131563012,419692981
37171,-8,1649346715.7162194252,1579364989.4608020782,69981726.2554174513,22.5682485124,419960249
37181,-9,1706033758.9409453869,1636022331.9862787724,70011426.9546666145,23.3679329668,420186113
37189,-8,1661859447.8913135529,1591827281.2468874454,70032166.6444262266,22.7299447885,420372537
37199,-12,1790655556.1600201130,1720613676.3495814800,70041879.8104387075,24.5654982563,420595481
37201,-13,1862169753.3744070530,1792071454.8425483704,70098298.5318585932,25.5651205860,420642279
37217,-14,1913008061.8895323277,1842864922.0148334503,70143139.8746989220,26.2729174272,421003783
37223,-19,2154461639.6269817352,2084326882.5436861515,70134757.0832954049,29.7188864584,421139203
37243,-17,1967236616.7445514202,1896993403.3037939072,70243213.4407575876,27.0060737598,421593529
37253,-19,2078141855.9177932739,2007874091.1415681839,70267764.7762251347,28.5746116663,421821691
37273,-23,2255111933.4963574409,2184760795.3250384331,70351138.1713190079,31.0550881210,422269911
37277,-23,2265866969.2548141479,2195514735.7453718185,70352233.5094424784,31.2074631639,422361255
37307,-26,2196252717.0839719772,2125774587.5704011917,70478129.5135710239,30.1621879332,423038299
37309,-27,2278654824.7207145691,2208190513.6564798355,70464311.0642345101,31.3377152250,423088037
37313,-28,2325782643.5194773674,2255285099.8999056816,70497543.6195717901,31.9909742114,423178377
37321,-31,2470712033.9288611412,2400166595.9214916229,70545438.0073695630,34.0229880729,423359925
37337,-31,2362920580.5344500542,2292344135.5989079475,70576444.9355419278,32.4803004415,423720409
37339,-32,2432253271.7701158524,2361652992.2412753105,70600279.5288407207,33.4510430837,423768329
37357,-32,2386006695.6770210266,2315333577.3022761345,70673118.3747447729,32.7611633751,424173949
37361,-32,2438671508.2386512756,2367995581.3712863922,70675926.8673648983,33.5049809225,424266207
37363,-32,2487921767.7500839233,2417239758.9040517807,70682008.8460323662,34.1987982284,424315039
37369,-32,2540272535.3465085030,2469559065.4136676788,70713469.9328407347,34.9234603783,424450337
37379,-34,2618141279.2756953239,2547418792.1838831902,70722487.0918119848,36.0199265741,424675121
