p,mertens_p,m_over_sqrt_p,cross_term_handoff
15683,-27,-0.215600216653,-1.922101308055497483e+08
15727,-20,-0.159480303057,-1.485281752235052857e+08
15731,-21,-0.167433027133,-1.548339822359154599e+08
15733,-22,-0.175394879146,-1.609552293802152200e+08
15737,-23,-0.183344068191,-1.680329584388141717e+08
15739,-23,-0.183332418791,-1.724424634781282778e+08
15749,-27,-0.215147979883,-1.955649307676861880e+08
15761,-26,-0.207100650712,-1.948274952364233289e+08
15767,-25,-0.199097347839,-1.950105307068595165e+08
15773,-25,-0.199059476232,-1.954412138768938600e+08
15787,-22,-0.175094649951,-1.797937822421827290e+08
15791,-25,-0.198945990948,-1.909275079835677560e+08
15797,-26,-0.206864533856,-1.958659649322751210e+08
15803,-29,-0.230689712528,-2.105812446890002766e+08
15809,-33,-0.262459163392,-2.289612250919398725e+08
15817,-32,-0.254441484659,-2.258778111129148210e+08
15823,-32,-0.254393238636,-2.242874938022764027e+08
15859,-25,-0.198519013831,-1.941646924468962499e+08
15877,-21,-0.166661417901,-1.785626385656519801e+08
15881,-24,-0.190446203198,-1.926434972042608724e+08
15887,-25,-0.198343997034,-1.972775914096554166e+08
15889,-26,-0.206264774081,-2.040455617635147989e+08
15901,-23,-0.182396129078,-1.943449679408857909e+08
15907,-21,-0.166504185169,-1.911204290675229014e+08
15913,-19,-0.150618240373,-1.869470558352629111e+08
15919,-20,-0.158515634821,-1.938836541454276441e+08
15923,-22,-0.174345295628,-2.050174277959382801e+08
15937,-20,-0.158426092011,-1.972210994598518478e+08
15959,-22,-0.174148542254,-1.915963911087668458e+08
15971,-24,-0.189908842554,-1.998202924357264986e+08
15973,-25,-0.197809325850,-2.064013311259729350e+08
15991,-27,-0.213513801265,-2.073068732512877121e+08
16001,-29,-0.229257966163,-2.106413102022924148e+08
16007,-29,-0.229214995065,-2.090258384219757027e+08
16033,-26,-0.205336403817,-1.912631644094829156e+08
16057,-24,-0.189399591522,-1.737416638409695782e+08
16061,-25,-0.197266671898,-1.807553854129182299e+08
16063,-27,-0.213034741961,-1.894762009489252554e+08
16067,-29,-0.228786608829,-1.987879170983094296e+08
16069,-30,-0.236661073058,-2.044824105816631905e+08
16073,-33,-0.260294785245,-2.177717255596283883e+08
16087,-29,-0.228644346280,-1.974028152718049244e+08
16091,-32,-0.252265848941,-2.099679984936814806e+08
16097,-33,-0.260100668169,-2.169001283505012516e+08
16103,-35,-0.275812946522,-2.210218071239164288e+08
16111,-32,-0.252109220434,-2.067797655946395992e+08
16127,-35,-0.275607639419,-2.148314886934576107e+08
16139,-40,-0.314863037309,-2.398380348115723848e+08
16141,-41,-0.322714617912,-2.457788404030531623e+08
16183,-36,-0.282991234504,-2.173036040157834710e+08
16187,-35,-0.275096370788,-2.173870147839378934e+08
16189,-36,-0.282938788252,-2.231578761039290698e+08
16193,-38,-0.298620720294,-2.338831397936353558e+08
16217,-36,-0.282694424046,-2.174323157228118563e+08
16223,-35,-0.274790971984,-2.162037547104383307e+08
16229,-35,-0.274740171003,-2.193297108579559391e+08
16231,-35,-0.274723243602,-2.244127447411298672e+08
16249,-35,-0.274571037663,-2.214321573034012503e+08
16253,-35,-0.274537248463,-2.251202972699435941e+08
16267,-36,-0.282259629695,-2.255899234692319888e+08
16273,-36,-0.282207589078,-2.252638833402809434e+08
16301,-35,-0.274132748645,-2.012687571919708127e+08
16319,-38,-0.297465651936,-2.043197053618962206e+08
16333,-32,-0.250390009873,-1.782477186243688988e+08
16339,-31,-0.242520780612,-1.792659684352238422e+08
16349,-32,-0.250267457398,-1.840266114931577352e+08
16361,-27,-0.211085714004,-1.639252682165456830e+08
16363,-28,-0.218890325034,-1.709925017920979508e+08
16369,-29,-0.226666283350,-1.736869540127874172e+08
16381,-32,-0.250022891327,-1.818875474267763668e+08
16411,-32,-0.249794260599,-1.762738620000852806e+08
16417,-33,-0.257553253724,-1.842762609417672822e+08
16421,-34,-0.265325576473,-1.930361255477346586e+08
16427,-36,-0.280881652930,-1.984537899315272534e+08
16433,-34,-0.265228683381,-1.927524664856657538e+08
16447,-31,-0.241723207066,-1.772940180395099608e+08
16451,-31,-0.241693818226,-1.790949841499544814e+08
16453,-32,-0.249475228723,-1.862933913657446479e+08
16477,-30,-0.233712630674,-1.824450438806040688e+08
16481,-30,-0.233684267491,-1.852729073773275859e+08
16487,-27,-0.210277567864,-1.783910734194643252e+08
16493,-27,-0.210239315873,-1.798185121323645448e+08
16519,-25,-0.194512776058,-1.545882623242924649e+08
16529,-27,-0.210010241490,-1.645845391915194432e+08
16547,-27,-0.209895984738,-1.591322691451322489e+08
16553,-29,-0.225402973211,-1.702351717495936799e+08
16561,-27,-0.209807247190,-1.612572028357808292e+08
16567,-25,-0.194230788194,-1.576781284644898219e+08
16573,-26,-0.201963450910,-1.638821339588642217e+08
16603,-21,-0.162976884237,-1.343977580720274734e+08
16607,-22,-0.170717124875,-1.431671073038836105e+08
16619,-21,-0.162898412064,-1.354778995832723008e+08
16631,-20,-0.155085364062,-1.268585384355232431e+08
16633,-21,-0.162829841816,-1.340366780425841482e+08
16649,-20,-0.155001506428,-1.278148127561705964e+08
16651,-21,-0.162741807173,-1.349656642824504697e+08
16657,-21,-0.162712494008,-1.379601698349133611e+08
16661,-21,-0.162692960695,-1.407776157613744679e+08
16673,-20,-0.154889907561,-1.278972978227246692e+08
16691,-23,-0.178027321382,-1.475734748281580609e+08
16693,-24,-0.185756510894,-1.536014238378076681e+08
16699,-25,-0.193461600484,-1.551129954637098483e+08
16703,-28,-0.216651046309,-1.698627690197330730e+08
16729,-21,-0.162361967015,-1.310292014603014877e+08
16741,-19,-0.146846264300,-1.210633939498443914e+08
16747,-22,-0.170002054789,-1.337770083857013565e+08
16759,-20,-0.154491982122,-1.244101134004494715e+08
16763,-22,-0.169920903377,-1.369485335988523299e+08
16787,-17,-0.131208622533,-1.082337324911744431e+08
16811,-17,-0.131114929961,-9.350979636002042065e+07
16823,-20,-0.154197833975,-1.051104893219711655e+08
16829,-23,-0.177295895193,-1.214149247773555210e+08
16831,-24,-0.184993420164,-1.293154536541579997e+08
16843,-22,-0.169516882349,-1.189120779328490720e+08
16871,-13,-0.100085909396,-7.047943654105960911e+07
16879,-10,-0.076970913954,-5.702710502051944470e+07
16883,-13,-0.100050333835,-7.249882593559945949e+07
16889,-15,-0.115422184932,-8.456620520333692658e+07
16901,-15,-0.115381201790,-9.264336962041167198e+07
16903,-16,-0.123066000544,-1.001897508334191515e+08
16921,-17,-0.130688059254,-9.788326820977966062e+07
16927,-17,-0.130664895142,-9.555156467863832182e+07
16931,-19,-0.146019983858,-1.057141374031897624e+08
16937,-21,-0.161361919326,-1.190560161051982196e+08
16943,-21,-0.161333345365,-1.190786503602375488e+08
16963,-17,-0.130526168660,-1.009670569396600459e+08
16979,-17,-0.130464654115,-8.862976965640573015e+07
16981,-18,-0.138130910375,-9.501973725776528774e+07
16987,-20,-0.153451681692,-1.102529799209998243e+08
16993,-22,-0.168767047281,-1.198059220484490940e+08
17011,-21,-0.161010564429,-1.061669235581970528e+08
17021,-25,-0.191622928402,-1.251287663409107475e+08
17027,-25,-0.191589163239,-1.250136890239657025e+08
17029,-26,-0.199241028636,-1.322083691384496435e+08
17033,-27,-0.206879849191,-1.400448853334078087e+08
17041,-26,-0.199170865107,-1.333755779171004710e+08
17047,-26,-0.199135811128,-1.369489814123390240e+08
17053,-26,-0.199100775651,-1.376222084161616964e+08
17077,-19,-0.145394444242,-1.066664922471007440e+08
17093,-15,-0.114731352364,-8.232258471303027566e+07
17099,-20,-0.152948294818,-1.046425111325335303e+08
17107,-23,-0.175849407081,-1.172426031989092253e+08
17117,-21,-0.160511247237,-1.055150377206601572e+08
17123,-25,-0.191051336583,-1.277558336082633457e+08
17137,-23,-0.175695418838,-1.199409271795400099e+08
17159,-21,-0.160314685587,-1.076984937943178116e+08
17167,-21,-0.160277327081,-1.084950845998193520e+08
17183,-20,-0.152573988909,-1.095309257066450815e+08
17189,-24,-0.183056829375,-1.285501591785718459e+08
17191,-25,-0.190673104849,-1.354890548878652885e+08
17203,-23,-0.175358063695,-1.311482103905963366e+08
17207,-24,-0.182961057739,-1.364959974957517376e+08
17209,-25,-0.190573360127,-1.443101884593585447e+08
17231,-23,-0.175215529249,-1.338159826865227829e+08
17239,-23,-0.175174868918,-1.341061509577914591e+08
17257,-18,-0.137021859056,-1.083535442000160907e+08
17291,-14,-0.106467726498,-7.767797383549095492e+07
17293,-15,-0.114065967455,-8.421372561728648064e+07
17299,-16,-0.121649263329,-9.155686828478012255e+07
17317,-17,-0.129185149729,-8.861862474454350850e+07
17321,-20,-0.151964979147,-1.049867051347620191e+08
17327,-20,-0.151938665624,-1.059146275078451065e+08
17333,-24,-0.182294838918,-1.298021401775122623e+08
17341,-21,-0.159471186548,-1.170870629399936525e+08
17351,-20,-0.151833548057,-1.167449205486306682e+08
17359,-18,-0.136618701589,-1.120444998230907419e+08
17377,-16,-0.121375933226,-1.023532569412355659e+08
17383,-18,-0.136524357075,-1.116917547684822861e+08
17387,-17,-0.128924837985,-1.125607039696460004e+08
17389,-18,-0.136500801471,-1.202474790014716729e+08
17393,-17,-0.128902598700,-1.202766617921540838e+08
17401,-15,-0.113711439014,-1.114456741964735895e+08
17417,-13,-0.098504637332,-1.046885914617433434e+08
17419,-15,-0.113652671721,-1.149901052085046435e+08
17431,-17,-0.128762016655,-1.209031438636097351e+08
17443,-18,-0.136289348253,-1.297129360821798394e+08
17449,-18,-0.136265914062,-1.317195803689667609e+08
17467,-15,-0.113496403293,-1.190658919304118165e+08
17471,-17,-0.128614531335,-1.309708025423562114e+08
17477,-16,-0.121028190323,-1.298752864758527271e+08
17483,-16,-0.121007420677,-1.349298387414802581e+08
17489,-19,-0.143671660792,-1.516290631206088207e+08
17491,-21,-0.158785914579,-1.614535381584177514e+08
17497,-20,-0.151198749652,-1.572704832091262609e+08
17509,-24,-0.181376313416,-1.804409872874759305e+08
17519,-25,-0.188879729610,-1.891394946175565739e+08
17539,-20,-0.151017606092,-1.659215476981286305e+08
17551,-21,-0.158514268769,-1.734055640122172530e+08
17569,-19,-0.143344184930,-1.544004716271166696e+08
17573,-18,-0.135784297764,-1.562390539486051816e+08
17579,-17,-0.128218838470,-1.597232309160109181e+08
17581,-18,-0.135753400830,-1.666101353249016901e+08
17597,-17,-0.128153244063,-1.538900259770976866e+08
17599,-17,-0.128145962008,-1.594812693513672081e+08
17609,-16,-0.120573713265,-1.556405379279961183e+08
17623,-15,-0.112992947702,-1.504861854295772922e+08
17627,-17,-0.128044143406,-1.608720970909231831e+08
17657,-7,-0.052679249790,-1.119131023719170097e+08
17659,-8,-0.060201447505,-1.198221156373215322e+08
17669,-6,-0.045138306899,-1.155316905650744703e+08
17681,-6,-0.045122986735,-1.143544232896984954e+08
17683,-6,-0.045120434891,-1.198859004558269676e+08
17707,0,0.000000000000,-8.087635271180037669e+07
17713,0,0.000000000000,-8.013317072455857441e+07
17729,-2,-0.015020620568,-9.000692970646467239e+07
17737,-3,-0.022525849165,-9.746778076015303199e+07
17747,-4,-0.030026002518,-9.817563594220006900e+07
17749,-5,-0.037530388461,-1.057164316662248408e+08
17761,-8,-0.060028332556,-1.263657403747154674e+08
17783,-5,-0.037494493401,-9.338711600122880941e+07
17789,-4,-0.029990535731,-8.889894843367091977e+07
17791,-4,-0.029988849969,-9.477045381312899333e+07
17807,-5,-0.037469217631,-9.346228079113402398e+07
17827,-4,-0.029958554794,-8.069036206848018959e+07
17837,-4,-0.029950155748,-7.731505052930775480e+07
17839,-5,-0.037435595983,-8.616077187654866650e+07
17851,-6,-0.044907613415,-9.349876544327736112e+07
17863,-3,-0.022446263435,-7.373367265698484075e+07
17881,-1,-0.007478320923,-5.790217424891836489e+07
17891,-1,-0.007476230663,-6.141208904099617681e+07
17903,1,0.007473724664,-4.811821114074286197e+07
17909,-1,-0.007472472609,-5.899184974976673275e+07
17911,-2,-0.014944110794,-6.649649256567304355e+07
17921,-4,-0.029879881543,-8.252584697675009895e+07
17923,-4,-0.029878214371,-8.801810889542781873e+07
17929,-5,-0.037341518163,-9.732024902936966676e+07
17939,-5,-0.037331108797,-9.831583700482263771e+07
17957,-5,-0.037312393855,-9.832885979734928378e+07
17959,-5,-0.037310316154,-1.037958503745650248e+08
17971,-8,-0.059676571572,-1.248106014581619474e+08
17977,-8,-0.059666611921,-1.239475397094684408e+08
17981,-11,-0.082032465518,-1.397302646104155857e+08
17987,-11,-0.082018782418,-1.431543186680653529e+08
17989,-12,-0.089470061352,-1.525862469080022506e+08
18013,-14,-0.104312177462,-1.577969889451527351e+08
18041,-9,-0.067005770603,-1.224287588671804430e+08
18043,-9,-0.067002056829,-1.279347595889446143e+08
18047,-11,-0.081882326940,-1.432137760789549693e+08
18049,-12,-0.089321225614,-1.514284649304618953e+08
18059,-14,-0.104179240432,-1.630354396124370325e+08
18061,-15,-0.111614434376,-1.723624461276895737e+08
18077,-19,-0.141315702548,-1.889558309115482470e+08
18089,-14,-0.104092815695,-1.640576095393672822e+08
18097,-15,-0.111503362930,-1.661267716582003414e+08
18119,-10,-0.074290432636,-1.342424271462468714e+08
18121,-11,-0.081714966119,-1.420930974218247023e+08
18127,-12,-0.089128845007,-1.527410386890048709e+08
18131,-12,-0.089119012812,-1.558325666845174275e+08
18133,-13,-0.096540272763,-1.652774166538651029e+08
18143,-14,-0.103937791697,-1.701177636153590453e+08
18149,-18,-0.133612212252,-1.962596077904309733e+08
18169,-16,-0.118701025282,-1.757931093278816874e+08
18181,-16,-0.118661845715,-1.762924919265527043e+08
18191,-11,-0.081557592665,-1.546745883980834497e+08
18199,-14,-0.103777755409,-1.685695880103227192e+08
18211,-12,-0.088923049708,-1.571581939026126728e+08
18217,-14,-0.103726471958,-1.696766628726954269e+08
18223,-15,-0.111117208245,-1.793492561348221340e+08
18229,-16,-0.118505514512,-1.845945760753159084e+08
18233,-19,-0.140709861306,-2.030490040438140124e+08
18251,-24,-0.177651103361,-2.288742551252843998e+08
18253,-25,-0.185043094153,-2.373355131702902768e+08
18257,-26,-0.192423735007,-2.467243600220928162e+08
18269,-25,-0.184962045983,-2.406547273411266058e+08
18287,-20,-0.147896795172,-2.203668639649403143e+08
18289,-21,-0.155283143713,-2.290284028833455410e+08
18301,-19,-0.140448204151,-2.164476297674280504e+08
18307,-19,-0.140425186773,-2.211240680304860566e+08
18311,-22,-0.162579824162,-2.402924067830702467e+08
18313,-23,-0.169960534541,-2.483125304637140338e+08
18329,-20,-0.147727248882,-2.342799212101823373e+08
18341,-22,-0.162446805493,-2.355920375261139943e+08
18353,-22,-0.162393689370,-2.340938486417003635e+08
18367,-23,-0.169710503925,-2.331365608280934467e+08
18371,-23,-0.169692027005,-2.407391926778809393e+08
18379,-23,-0.169655091264,-2.459026086506540264e+08
18397,-23,-0.169572073952,-2.462122989456181362e+08
18401,-22,-0.162181744718,-2.450721316481741146e+08
18413,-21,-0.154759393178,-2.402215831492608127e+08
18427,-22,-0.162067287296,-2.500057983980541228e+08
18433,-20,-0.147309916764,-2.445600886270851919e+08
18439,-21,-0.154650245077,-2.527811981814158017e+08
18443,-21,-0.154633473551,-2.575050492536421020e+08
18451,-20,-0.147238044630,-2.502330637606611103e+08
18457,-18,-0.132492699557,-2.444738912888884509e+08
18461,-20,-0.147198161094,-2.572839197936082877e+08
18481,-22,-0.161830340275,-2.609080123469913079e+08
18493,-22,-0.161777826372,-2.595668414031073957e+08
18503,-24,-0.176437204163,-2.642597196492476436e+08
18517,-22,-0.161672951751,-2.569337804310130325e+08
18521,-23,-0.169003469399,-2.649161628588255372e+08
18523,-24,-0.176341925398,-2.737230593197138272e+08
18539,-24,-0.176265813423,-2.767823005815278359e+08
18541,-25,-0.183600319118,-2.852228745597715961e+08
18553,-24,-0.176199296226,-2.758001825079573216e+08
18583,-23,-0.168721303722,-2.643793616687081062e+08
18587,-23,-0.168703147981,-2.687778853742098705e+08
18593,-22,-0.161342189470,-2.649807509429394288e+08
18617,-19,-0.139251137532,-2.376330011834829204e+08
18637,-14,-0.102551031508,-2.006894984039668907e+08
18661,-5,-0.036601808789,-1.411398083413686969e+08
18671,-3,-0.021955203417,-1.298488499276655041e+08
18679,0,0.000000000000,-1.134510706265637661e+08
18691,-1,-0.007314484623,-1.221071033665271676e+08
18701,-1,-0.007312528722,-1.205093360813246205e+08
18713,0,0.000000000000,-1.093007423875010985e+08
18719,-4,-0.029236048198,-1.315363365520904294e+08
18731,-4,-0.029226681672,-1.261923042492806150e+08
18743,-2,-0.014608662072,-1.171397221108355258e+08
18749,-3,-0.021909486561,-1.289778394942960896e+08
18757,-1,-0.007301604594,-1.212036537481666897e+08
18773,-1,-0.007298492397,-1.129526383553457842e+08
18787,0,0.000000000000,-1.014907777519195182e+08
18793,-2,-0.014589215480,-1.144492182786730958e+08
18797,-1,-0.007293831553,-1.169861932055806558e+08
18803,1,0.007292667736,-1.097536274012268378e+08
18839,13,0.094714054728,-3.569336053945586717e+07
18859,17,0.123791148187,-6.294127328196154482e+06
18869,19,0.138318145885,1.544405975865434886e+06
18899,26,0.189127174968,5.998735363064173298e+07
18911,26,0.189067159997,4.858626035909126990e+07
18913,25,0.181785733707,3.951271268771361513e+07
18917,25,0.181766513393,3.648249892604575408e+07
18919,24,0.174486629300,2.652742184604417667e+07
18947,30,0.217947066117,6.840633374843240910e+07
18959,31,0.225140683670,6.803725219661257439e+07
18973,36,0.261357217240,1.002245491223989012e+08
18979,34,0.246798351307,9.253356633972407279e+07
19001,38,0.275673720566,1.204653938051851507e+08
19009,40,0.290121795122,1.364890914423679464e+08
19013,39,0.282838993380,1.295516494519304586e+08
19031,42,0.304451757733,1.566437335253214941e+08
19037,41,0.297156067099,1.538471119428009281e+08
19051,41,0.297046861558,1.591149620160957961e+08
19069,41,0.296906631187,1.564382422403443750e+08
19073,39,0.282393764339,1.417561514744078976e+08
19079,40,0.289589084087,1.400292308543293088e+08
19081,39,0.282334559189,1.312438078234092385e+08
19087,38,0.275051970018,1.200714823948911338e+08
19121,49,0.354356806629,1.991557808326333539e+08
19139,44,0.318048282934,1.766845866303456574e+08
19141,43,0.310803674007,1.666088225626273364e+08
19157,39,0.281773961225,1.610108612422072233e+08
19163,40,0.288953687776,1.586420214402740948e+08
19181,45,0.324920334086,1.995558378629792290e+08
19183,45,0.324903395713,1.931772849371013388e+08
19207,45,0.324700341647,2.018736984351456752e+08
19211,44,0.317451724383,1.901214920843155448e+08
19213,43,0.310220764806,1.794169185475786933e+08
19219,41,0.295745716628,1.731842684979525782e+08
19231,41,0.295653430673,1.710458108152185056e+08
19237,40,0.288397385444,1.685246081214704651e+08
19249,43,0.309930537416,1.865854143813462763e+08
19259,44,0.317055878571,1.947847536681427136e+08
19267,45,0.324194367402,1.967666509806141281e+08
19273,46,0.331347097747,2.044280417147844069e+08
19289,49,0.352810273985,2.275145121990034355e+08
19301,48,0.345502609631,2.224452890685121608e+08
19309,48,0.345431028833,2.257526781140658290e+08
19319,43,0.309368530435,1.940321178974762637e+08
19333,40,0.287680460906,1.796344902740757079e+08
19373,46,0.330490813760,2.214682465002692338e+08
19379,45,0.323256176991,2.152224783524970184e+08
19381,44,0.316056397590,2.048425129316850363e+08
19387,44,0.316007486332,2.044711440041301009e+08
19391,43,0.308793643906,1.899316455616429586e+08
19403,41,0.294340087659,1.665425014124973471e+08
19417,40,0.287057518364,1.571184597058368926e+08
19421,41,0.294203654165,1.558440395573803525e+08
19423,40,0.287013177167,1.474412343440189151e+08
19427,38,0.272634446393,1.345683488355346768e+08
19429,37,0.265446192273,1.235978887878853116e+08
19433,37,0.265418871751,1.146991552333625612e+08
19441,40,0.286880276762,1.238176599445302362e+08
19447,43,0.308348718958,1.381517793664324904e+08
19457,41,0.293931355373,1.301203226794436022e+08
19463,37,0.265214236369,1.044656727708303524e+08
19469,36,0.258006518330,8.881112849348501472e+07
19471,34,0.243660307892,7.696143534468751831e+07
19477,35,0.250788150255,7.629558641925803685e+07
19483,35,0.250749530824,6.670912503962281578e+07
19489,36,0.257874098635,7.174980551449752151e+07
19501,32,0.229150884104,4.401998466957354336e+07
19507,29,0.207636048807,2.056339495100169839e+07
19531,24,0.171731119755,1.292966871855529480e+07
19541,26,0.185994437309,1.713209732852896819e+07
19543,24,0.171678387577,4.267220252062965349e+06
19553,23,0.164483044468,2.134505511886521973e+06
19559,23,0.164457813782,1.086580105260402325e+06
19571,27,0.192999976305,2.282099711927855639e+07
19577,27,0.192970398520,2.088312972369276785e+07
19583,28,0.200086791156,2.279395830305729876e+07
19597,29,0.207158711733,2.597579195357217257e+07
19603,27,0.192842385076,1.444782685858314732e+07
19609,27,0.192812879675,1.325403182358665913e+07
19661,45,0.320929553710,1.517893924363915617e+08
19681,48,0.342150876360,1.746192363960552041e+08
19687,46,0.327844619879,1.576700009867915906e+08
19697,47,0.334886634896,1.585636782740062351e+08
19699,46,0.327744748445,1.492366516858893222e+08
19709,44,0.313415435763,1.253853168671041223e+08
19717,47,0.334716745156,1.463487654493684061e+08
19727,46,0.327512069588,1.328727948581826905e+08
19739,46,0.327412501668,1.472598958376447826e+08
19751,46,0.327313024503,1.442228731943851357e+08
19753,45,0.320181313489,1.338182913239512258e+08
19759,47,0.334360816673,1.364551878778249191e+08
19763,44,0.312986958044,1.165288697579158586e+08
19777,46,0.327097801328,1.248260061558448048e+08
19793,44,0.312749672908,1.276673191442493813e+08
19801,42,0.298473465784,1.177425966518760839e+08
19813,44,0.312591782312,1.315422017728609795e+08
19819,42,0.298337895302,1.141684426890213754e+08
19841,46,0.326569824709,1.466650050219354931e+08
19843,44,0.312355394149,1.334662707565472197e+08
19853,45,0.319373915307,1.377961267562069164e+08
19861,47,0.333501124209,1.475489863749216406e+08
19867,45,0.319261366286,1.333874411442631783e+08
19889,39,0.276540111202,1.082326651594726496e+08
19891,38,0.269435792485,9.753225539482176660e+07
19913,42,0.297632905197,1.290277850118790715e+08
19919,38,0.269246353877,1.036775592010270806e+08
19927,36,0.255024286021,9.174051211367596540e+07
19937,38,0.269124782709,1.056293929088175106e+08
19949,38,0.269043826691,1.071923173355829292e+08
19961,37,0.261884971485,1.028466420060326607e+08
19963,36,0.254794235000,9.173435654235794010e+07
19973,35,0.247654596725,9.453896546231218948e+07
19979,33,0.233467840600,8.093513529817368499e+07
19991,27,0.190961802161,4.139811488873476056e+07
19993,26,0.183879944915,3.149040474453336560e+07
19997,25,0.176789955041,2.424217178631586826e+07
