Sieving to 243799 ...
Sieve done. Scanning qualifying primes (M(p) <= -3) up to 200000 ...
p,M_p,R,min_R_so_far
102871,-56,53.22688044,0.00683432
102877,-57,54.41488873,0.00683432
102881,-57,54.75983934,0.00683432
102911,-53,52.90244655,0.00683432
102913,-54,53.90434361,0.00683432
102929,-53,53.18842016,0.00683432
102931,-55,54.44341406,0.00683432
102953,-50,50.16760949,0.00683432
102967,-48,48.42447120,0.00683432
102983,-47,49.75358519,0.00683432
103001,-44,47.33255193,0.00683432
103007,-46,49.25952373,0.00683432
103043,-43,45.04112251,0.00683432
103049,-46,47.34016359,0.00683432
103067,-41,43.50035138,0.00683432
103069,-42,44.45219821,0.00683432
103079,-38,42.97607293,0.00683432
103087,-37,42.41335059,0.00683432
103091,-39,44.02019763,0.00683432
103093,-40,45.00480944,0.00683432
103099,-42,45.67298733,0.00683432
103123,-40,43.25438872,0.00683432
103141,-37,39.92148225,0.00683432
103171,-38,39.62703086,0.00683432
103177,-40,40.73099224,0.00683432
103183,-41,41.78661669,0.00683432
103217,-32,34.87949017,0.00683432
103231,-30,33.06700560,0.00683432
103237,-34,35.74182893,0.00683432
103289,-32,31.55694781,0.00683432
103291,-34,32.80335160,0.00683432
103307,-30,30.83146484,0.00683432
103319,-28,30.66246037,0.00683432
103333,-28,30.44945909,0.00683432
103349,-27,29.46288340,0.00683432
103357,-30,31.21073207,0.00683432
103387,-23,24.50815968,0.00683432
103391,-23,24.65391515,0.00683432
103393,-24,25.66008205,0.00683432
103399,-23,25.18830310,0.00683432
103409,-21,23.45955151,0.00683432
103421,-18,21.59945453,0.00683432
103423,-18,22.30321396,0.00683432
103451,-19,23.42078928,0.00683432
103457,-18,22.97809782,0.00683432
103471,-12,18.48966127,0.00683432
103483,-14,20.07409066,0.00683432
103511,-12,19.65355703,0.00683432
103529,-14,20.31814593,0.00683432
103549,-7,14.61931130,0.00683432
103553,-9,16.11339469,0.00683432
103561,-8,15.45467818,0.00683432
103567,-8,16.45405280,0.00683432
103573,-10,18.06332915,0.00683432
103577,-10,18.67728020,0.00683432
103583,-10,19.39701711,0.00683432
103591,-8,17.70717627,0.00683432
104381,-4,18.22901044,0.00683432
104383,-5,19.26943391,0.00683432
104393,-5,18.95281232,0.00683432
104399,-4,18.40799229,0.00683432
104473,-3,15.80454671,0.00683432
104701,-3,14.17951480,0.00683432
104707,-7,17.00869664,0.00683432
104711,-6,16.79880453,0.00683432
104717,-8,18.32265323,0.00683432
104723,-9,20.12197591,0.00683432
104729,-10,21.29004379,0.00683432
104743,-9,21.24788491,0.00683432
104759,-12,23.43591932,0.00683432
104761,-13,24.42950468,0.00683432
104773,-14,25.69136460,0.00683432
104779,-13,25.35465456,0.00683432
104789,-14,26.09193775,0.00683432
104801,-19,28.41432642,0.00683432
104803,-21,29.75321769,0.00683432
104827,-18,25.84115505,0.00683432
104831,-19,27.37518809,0.00683432
104849,-15,25.00535341,0.00683432
104851,-16,25.98884602,0.00683432
104869,-20,29.06459657,0.00683432
104879,-26,33.03908288,0.00683432
104891,-23,31.69672829,0.00683432
104911,-21,28.72922105,0.00683432
104917,-20,28.11788794,0.00683432
104933,-19,28.05933298,0.00683432
104947,-22,29.35345108,0.00683432
104953,-22,29.53380036,0.00683432
104959,-24,30.80775602,0.00683432
104971,-24,31.25507590,0.00683432
104987,-26,30.98744227,0.00683432
104999,-30,32.86259536,0.00683432
105019,-27,29.94449422,0.00683432
105023,-27,30.43663404,0.00683432
105031,-29,31.33854472,0.00683432
105037,-31,33.46436540,0.00683432
105071,-30,29.70250707,0.00683432
105097,-27,27.45815448,0.00683432
105107,-27,27.21115683,0.00683432
105137,-23,24.72570347,0.00683432
105143,-23,24.72890301,0.00683432
105167,-18,21.75558328,0.00683432
105173,-18,21.70981864,0.00683432
105199,-17,20.91406232,0.00683432
105211,-19,21.77616299,0.00683432
105227,-21,22.47070516,0.00683432
105229,-22,23.41497970,0.00683432
105239,-25,25.02554822,0.00683432
105251,-26,26.55859308,0.00683432
105253,-27,27.53649234,0.00683432
105263,-26,27.73301884,0.00683432
105269,-26,28.15853275,0.00683432
105277,-28,29.21625317,0.00683432
105319,-32,28.89357704,0.00683432
105323,-33,29.75268354,0.00683432
105331,-35,31.89841141,0.00683432
105337,-33,31.18212258,0.00683432
105341,-34,31.88344429,0.00683432
105359,-33,32.08395805,0.00683432
105361,-34,33.04990039,0.00683432
105367,-36,34.97807301,0.00683432
105373,-34,34.07996166,0.00683432
105379,-34,33.94823923,0.00683432
105389,-32,32.68847626,0.00683432
105397,-33,34.19791531,0.00683432
105401,-35,35.70689974,0.00683432
105407,-36,36.60586394,0.00683432
105437,-31,33.03670287,0.00683432
105449,-30,31.50131154,0.00683432
105467,-23,26.45950605,0.00683432
105491,-25,25.83711215,0.00683432
105499,-25,26.47861935,0.00683432
105503,-24,26.46134243,0.00683432
105509,-25,27.57074772,0.00683432
105517,-23,27.08834186,0.00683432
105527,-26,29.06263378,0.00683432
105529,-27,30.13953347,0.00683432
105533,-28,31.60714322,0.00683432
105541,-27,31.07874556,0.00683432
105557,-30,33.36050812,0.00683432
105563,-30,33.82758273,0.00683432
105601,-31,31.08182990,0.00683432
105607,-29,30.56229119,0.00683432
105613,-27,29.67202780,0.00683432
105619,-25,29.01549658,0.00683432
105649,-24,26.92863026,0.00683432
105653,-25,28.19803128,0.00683432
105667,-28,30.15083402,0.00683432
105673,-29,30.58661391,0.00683432
105683,-31,32.94081772,0.00683432
105691,-34,34.49728771,0.00683432
105701,-36,35.13370890,0.00683432
105727,-33,32.66115355,0.00683432
105733,-33,32.91402337,0.00683432
105751,-34,31.41600088,0.00683432
105761,-33,30.68991430,0.00683432
105767,-34,32.11648330,0.00683432
105769,-35,33.08313132,0.00683432
105817,-28,28.31772897,0.00683432
105829,-33,31.99120515,0.00683432
105863,-28,28.12739226,0.00683432
105871,-29,28.86225616,0.00683432
105883,-27,27.67250693,0.00683432
105899,-30,28.64165672,0.00683432
105907,-29,28.53218907,0.00683432
105913,-31,29.38778021,0.00683432
105929,-25,25.53901686,0.00683432
105943,-25,26.45266425,0.00683432
105953,-21,23.65073754,0.00683432
105967,-21,23.51234083,0.00683432
105971,-22,24.30352740,0.00683432
105977,-23,25.19160388,0.00683432
105983,-22,24.52440352,0.00683432
105997,-20,23.23357508,0.00683432
106013,-20,23.13469109,0.00683432
106019,-19,22.70014554,0.00683432
106031,-18,22.30967775,0.00683432
106033,-19,23.30712306,0.00683432
106087,-23,23.79719768,0.00683432
106103,-20,21.82298021,0.00683432
106109,-22,23.35937531,0.00683432
106121,-24,24.42927247,0.00683432
106123,-24,25.11252298,0.00683432
106129,-25,25.99152443,0.00683432
106163,-22,22.17536172,0.00683432
106181,-21,22.53481395,0.00683432
106187,-22,23.69406408,0.00683432
106189,-23,24.85038047,0.00683432
106207,-20,23.34933834,0.00683432
106213,-21,23.41592455,0.00683432
106217,-22,24.26617735,0.00683432
106219,-23,25.23832825,0.00683432
106243,-20,22.17181152,0.00683432
106261,-22,23.61985790,0.00683432
106273,-20,22.84724059,0.00683432
106277,-22,24.17451101,0.00683432
106279,-24,25.51322609,0.00683432
106291,-27,26.75255526,0.00683432
106297,-29,28.20891527,0.00683432
106303,-28,28.60412302,0.00683432
106307,-29,29.59162133,0.00683432
106319,-29,29.22438766,0.00683432
106321,-30,30.19122518,0.00683432
106331,-28,29.15571948,0.00683432
106349,-24,26.89477324,0.00683432
106357,-26,28.45281587,0.00683432
106363,-27,30.02615499,0.00683432
106367,-28,30.77799490,0.00683432
106373,-27,30.49113838,0.00683432
106391,-30,31.12494541,0.00683432
106397,-28,30.55754498,0.00683432
106411,-29,31.79153593,0.00683432
106417,-29,32.51076533,0.00683432
106427,-34,35.18738980,0.00683432
106433,-34,35.39421748,0.00683432
106441,-37,36.90590619,0.00683432
106451,-37,36.91025368,0.00683432
106453,-38,37.96141551,0.00683432
106487,-33,34.90552926,0.00683432
106501,-31,32.84119478,0.00683432
106531,-26,27.85604294,0.00683432
106537,-25,27.17938039,0.00683432
106541,-26,28.13869330,0.00683432
106543,-27,29.17348852,0.00683432
106591,-23,24.16850996,0.00683432
106619,-21,24.30279782,0.00683432
106621,-22,25.16553599,0.00683432
106627,-23,26.39323390,0.00683432
106637,-22,25.44354089,0.00683432
106649,-21,25.11750091,0.00683432
106657,-22,25.88312415,0.00683432
106661,-24,27.74464904,0.00683432
106663,-24,28.42515112,0.00683432
106669,-22,27.79643022,0.00683432
106681,-21,27.48420554,0.00683432
106693,-23,29.61797400,0.00683432
106699,-25,30.47952804,0.00683432
106703,-28,32.50105910,0.00683432
106721,-24,30.33317093,0.00683432
106727,-25,31.65183210,0.00683432
106739,-29,34.63656786,0.00683432
106747,-32,36.30971738,0.00683432
106751,-33,37.26479108,0.00683432
106753,-34,38.26249697,0.00683432
106759,-34,39.36365993,0.00683432
106781,-33,39.15910310,0.00683432
106783,-34,40.14630754,0.00683432
106787,-36,41.62560503,0.00683432
106801,-33,38.93298708,0.00683432
106823,-27,35.46862076,0.00683432
106853,-24,31.55141126,0.00683432
106859,-23,31.83513214,0.00683432
106861,-24,32.95102601,0.00683432
106867,-24,33.49397843,0.00683432
106871,-26,34.72718854,0.00683432
106877,-25,34.03118641,0.00683432
106903,-17,27.56678744,0.00683432
106907,-18,28.50157513,0.00683432
106921,-18,28.30892135,0.00683432
106937,-19,27.97436987,0.00683432
106949,-22,29.37047334,0.00683432
106957,-23,30.64179499,0.00683432
106961,-24,31.75751512,0.00683432
106963,-26,33.08783477,0.00683432
106979,-27,34.16080628,0.00683432
106993,-24,32.07608105,0.00683432
107021,-20,29.19988789,0.00683432
107033,-22,29.98482753,0.00683432
107053,-26,32.22985688,0.00683432
107057,-26,32.61111152,0.00683432
107069,-26,32.30760037,0.00683432
107071,-28,33.56314393,0.00683432
107077,-28,33.92267064,0.00683432
107089,-29,33.81891864,0.00683432
107099,-28,33.97658776,0.00683432
107101,-29,34.98183236,0.00683432
107119,-30,35.36209341,0.00683432
107123,-33,37.36595809,0.00683432
107137,-31,35.76839403,0.00683432
107171,-24,30.66954951,0.00683432
107183,-25,30.48802947,0.00683432
107197,-20,27.65311227,0.00683432
107201,-22,29.23638878,0.00683432
107209,-21,29.23002653,0.00683432
107227,-19,28.53886845,0.00683432
107243,-17,27.36608984,0.00683432
107251,-18,28.22139389,0.00683432
107269,-16,26.88114314,0.00683432
107273,-16,27.47002769,0.00683432
107279,-14,27.35959217,0.00683432
107309,-13,24.26378208,0.00683432
107323,-12,24.17653666,0.00683432
107339,-13,23.42301301,0.00683432
107347,-18,26.39959943,0.00683432
107351,-20,28.17390124,0.00683432
107357,-20,27.90602948,0.00683432
107377,-23,29.97439963,0.00683432
107441,-12,21.49245148,0.00683432
107449,-13,21.21112425,0.00683432
107453,-14,21.67169658,0.00683432
107467,-14,20.29926563,0.00683432
107473,-15,21.79090104,0.00683432
107507,-12,17.86579047,0.00683432
107509,-13,18.85135765,0.00683432
107563,-5,8.68592754,0.00683432
107923,-4,6.20126285,0.00683432
107927,-4,6.66754145,0.00683432
107941,-4,6.84554586,0.00683432
107951,-5,7.18582114,0.00683432
108533,-4,5.80172251,0.00683432
108541,-4,5.56067482,0.00683432
108553,-7,8.42216769,0.00683432
108557,-8,9.67279140,0.00683432
108571,-7,9.44832938,0.00683432
108587,-4,6.56922614,0.00683432
108929,-4,9.80359830,0.00683432
108971,-3,11.51562762,0.00683432
109423,-3,13.29094643,0.00683432
109441,-4,14.40256072,0.00683432
109451,-3,12.94333287,0.00683432
109453,-4,13.79370437,0.00683432
109469,-5,14.17356028,0.00683432
109471,-7,15.43732808,0.00683432
109481,-5,14.60798681,0.00683432
109507,-3,12.88383697,0.00683432
109517,-3,12.58932500,0.00683432
109519,-5,13.92569332,0.00683432
109537,-8,16.00811908,0.00683432
109541,-8,16.71412633,0.00683432
109547,-7,16.04565242,0.00683432
109567,-8,16.60886439,0.00683432
109579,-8,17.08300609,0.00683432
109583,-7,17.18688800,0.00683432
109589,-7,17.12463683,0.00683432
109597,-10,18.72983528,0.00683432
109609,-8,16.73931423,0.00683432
109619,-12,19.82861595,0.00683432
109621,-13,20.83937881,0.00683432
109639,-9,17.61110888,0.00683432
109661,-7,16.29983441,0.00683432
109663,-8,17.25807897,0.00683432
109673,-6,16.47880765,0.00683432
109847,-4,14.14702122,0.00683432
109849,-5,15.06597536,0.00683432
109859,-8,17.10966668,0.00683432
109873,-11,18.31335819,0.00683432
109883,-13,19.84441631,0.00683432
109891,-12,20.07635579,0.00683432
109897,-16,23.06681606,0.00683432
109903,-16,23.89247296,0.00683432
109913,-14,22.71443683,0.00683432
109919,-12,22.01331217,0.00683432
109937,-10,19.67682236,0.00683432
109943,-13,22.10849878,0.00683432
109961,-12,21.41086910,0.00683432
109987,-13,21.84620181,0.00683432
110017,-13,21.08064884,0.00683432
110023,-11,20.44377148,0.00683432
110039,-13,21.37065377,0.00683432
110051,-14,21.74420588,0.00683432
110059,-15,21.44424589,0.00683432
110063,-17,23.32965348,0.00683432
110069,-19,24.87451141,0.00683432
110083,-19,24.82079043,0.00683432
110119,-7,15.40292080,0.00683432
110129,-5,15.14646856,0.00683432
110977,-4,9.85857345,0.00683432
110989,-5,9.97324579,0.00683432
111127,-3,7.23881476,0.00683432
111143,-6,8.83210342,0.00683432
111149,-4,8.12683154,0.00683432
111253,-4,4.58754675,0.00683432
111263,-3,4.46739518,0.00683432
111269,-3,4.72883029,0.00683432
111271,-3,5.46082652,0.00683432
125693,-3,24.08805340,0.00683432
125707,-4,24.43849565,0.00683432
125711,-3,24.62809448,0.00683432
125717,-4,25.48295758,0.00683432
125731,-5,27.03661394,0.00683432
125737,-4,26.63296791,0.00683432
125789,-3,25.46118697,0.00683432
125791,-5,26.69046495,0.00683432
125803,-6,26.98524312,0.00683432
125813,-4,26.42552973,0.00683432
125821,-4,26.19148377,0.00683432
129641,-4,26.77183393,0.00683432
129643,-6,28.07612898,0.00683432
129671,-5,24.51343449,0.00683432
129707,-9,25.52850365,0.00683432
129719,-7,23.22085414,0.00683432
129733,-13,26.72484240,0.00683432
129737,-15,28.04901830,0.00683432
129749,-14,27.53616185,0.00683432
129757,-12,26.35468750,0.00683432
129763,-11,26.26983627,0.00683432
129769,-13,27.84309551,0.00683432
129793,-8,24.98620001,0.00683432
129803,-6,24.92194576,0.00683432
129841,-10,24.85216385,0.00683432
129853,-7,21.94761349,0.00683432
129887,-7,20.98520484,0.00683432
129893,-7,21.45833031,0.00683432
129901,-11,24.34181337,0.00683432
129917,-9,23.25274456,0.00683432
129919,-9,23.93073870,0.00683432
129937,-8,22.39235645,0.00683432
129953,-7,21.12276113,0.00683432
129959,-7,21.50556607,0.00683432
129967,-8,21.60517820,0.00683432
129971,-8,22.33621721,0.00683432
130003,-4,17.07791966,0.00683432
130021,-3,16.80758188,0.00683432
130043,-5,17.11313102,0.00683432
130051,-7,18.79608544,0.00683432
130057,-6,18.65503103,0.00683432
130069,-4,17.48009450,0.00683432
130073,-7,19.66440663,0.00683432
130079,-10,21.86858823,0.00683432
130087,-11,22.57331182,0.00683432
130099,-15,24.31278280,0.00683432
130121,-14,23.42637307,0.00683432
130127,-15,24.63090725,0.00683432
130147,-11,21.23080323,0.00683432
130171,-11,19.77651568,0.00683432
130183,-8,18.60725400,0.00683432
130199,-3,15.28482654,0.00683432
130201,-4,16.29596619,0.00683432
130279,-4,20.40341841,0.00683432
130307,-3,18.78608692,0.00683432
130337,-3,18.08800975,0.00683432
130343,-4,19.17218704,0.00683432
130349,-5,20.48332236,0.00683432
130363,-8,22.49387737,0.00683432
130367,-8,22.95452442,0.00683432
130369,-9,23.94666945,0.00683432
130379,-9,24.38097904,0.00683432
130399,-6,22.38412466,0.00683432
130409,-10,25.33925607,0.00683432
130411,-11,26.35286662,0.00683432
130423,-15,28.57177399,0.00683432
130439,-22,33.37771710,0.00683432
130447,-21,32.80422026,0.00683432
130457,-20,31.66564094,0.00683432
130469,-19,31.08946915,0.00683432
130477,-21,33.12147199,0.00683432
130483,-19,31.94991385,0.00683432
130489,-22,33.68231112,0.00683432
130513,-24,33.23551197,0.00683432
130517,-25,34.39037736,0.00683432
130523,-27,35.44624796,0.00683432
130531,-29,36.83375144,0.00683432
130547,-30,36.69397537,0.00683432
130553,-29,36.03229455,0.00683432
130579,-25,34.11594004,0.00683432
130589,-24,33.66791238,0.00683432
130619,-20,31.29155291,0.00683432
130621,-21,32.40512142,0.00683432
130631,-21,32.10731108,0.00683432
130633,-22,33.19035893,0.00683432
130639,-24,34.80441101,0.00683432
130643,-27,36.81773907,0.00683432
130649,-25,36.07477346,0.00683432
130651,-26,37.12542457,0.00683432
130657,-27,38.55116038,0.00683432
130681,-27,37.28216203,0.00683432
130687,-28,39.03037133,0.00683432
130693,-28,40.04694238,0.00683432
130699,-30,41.10757956,0.00683432
130729,-24,36.37315284,0.00683432
130769,-18,31.17905527,0.00683432
130783,-17,29.86595096,0.00683432
130787,-18,30.92896781,0.00683432
130807,-18,29.33483448,0.00683432
130811,-19,30.63255861,0.00683432
130817,-18,29.97049415,0.00683432
130829,-20,31.00640428,0.00683432
130841,-17,29.39183492,0.00683432
130843,-18,30.42830589,0.00683432
130859,-18,31.33742918,0.00683432
130873,-17,30.44185596,0.00683432
130927,-11,24.37390855,0.00683432
130957,-9,21.28112335,0.00683432
130969,-13,23.87105983,0.00683432
130973,-14,25.43649162,0.00683432
130981,-14,25.70911811,0.00683432
130987,-14,25.82903276,0.00683432
131009,-11,22.08305570,0.00683432
131011,-13,23.32620558,0.00683432
131023,-14,23.86018071,0.00683432
131041,-14,22.74589880,0.00683432
131059,-16,22.95489571,0.00683432
131063,-18,24.63348739,0.00683432
131071,-20,25.13222252,0.00683432
131101,-19,25.27856663,0.00683432
131111,-18,25.41395734,0.00683432
131113,-19,26.42121952,0.00683432
131129,-20,27.19052788,0.00683432
131143,-17,24.21967621,0.00683432
131149,-17,24.30793938,0.00683432
131171,-15,22.52626285,0.00683432
131203,-11,17.68731841,0.00683432
131213,-12,17.51568426,0.00683432
131221,-12,18.66044697,0.00683432
131231,-11,18.69024388,0.00683432
131249,-6,14.29694246,0.00683432
131251,-7,15.29849360,0.00683432
131267,-4,14.68010800,0.00683432
131293,-3,12.92247030,0.00683432
131297,-4,13.98632344,0.00683432
131639,-3,14.61949468,0.00683432
131641,-4,15.55180808,0.00683432
131777,-3,14.81308934,0.00683432
131779,-4,15.92232537,0.00683432
131783,-5,16.58328399,0.00683432
131797,-8,18.56525538,0.00683432
131837,-9,17.88237848,0.00683432
131839,-11,19.15809008,0.00683432
131849,-11,19.72563717,0.00683432
131861,-6,15.89222241,0.00683432
131891,-5,13.55118053,0.00683432
131893,-6,14.39597940,0.00683432
131899,-8,15.07075086,0.00683432
131909,-5,13.29156858,0.00683432
131927,-6,15.15105568,0.00683432
131933,-7,16.48604632,0.00683432
131939,-6,16.27130280,0.00683432
131941,-7,17.22501250,0.00683432
131947,-10,19.08658958,0.00683432
131959,-9,18.17703040,0.00683432
131969,-5,15.54430924,0.00683432
132047,-3,11.95768815,0.00683432
132049,-4,12.94816893,0.00683432
132059,-3,13.27477183,0.00683432
132313,-3,10.65323461,0.00683432
132329,-4,11.83801070,0.00683432
132331,-6,13.08132939,0.00683432
132347,-5,11.62970273,0.00683432
132361,-4,10.75431604,0.00683432
132367,-5,11.81738033,0.00683432
132371,-6,12.41239611,0.00683432
132383,-6,12.43174093,0.00683432
132409,-4,9.79921284,0.00683432
132437,-7,10.89765649,0.00683432
132439,-9,12.23594882,0.00683432
132469,-13,12.86194140,0.00683432
132491,-8,9.25817519,0.00683432
132499,-8,8.48900894,0.00683432
132511,-10,9.62831712,0.00683432
132523,-13,11.98041606,0.00683432
132527,-13,12.69975648,0.00683432
132529,-14,13.66775186,0.00683432
132533,-15,15.08390927,0.00683432
132541,-16,15.44231192,0.00683432
132547,-17,16.31013462,0.00683432
132589,-13,11.41286037,0.00683432
132607,-16,12.48451475,0.00683432
132611,-15,12.42332671,0.00683432
132619,-18,14.50097426,0.00683432
132623,-19,15.07207325,0.00683432
132631,-20,16.23315659,0.00683432
132637,-21,17.31659100,0.00683432
132647,-23,18.84730949,0.00683432
132661,-27,21.13949873,0.00683432
132667,-29,22.25689595,0.00683432
