scenario,seed,kernel,kernel_param,match_mode,mode,alpha,cross_curve_ratio,cross_curve_cv,max_within_cv,score,passes_old_gate,passes_primary_gate,mean_37a1,mean_11a1,mean_389a1,cv_37a1,cv_11a1,cv_389a1
st_iid,19,smoothstep,none,none,all,0.75,9.0717296951738096,0.78181259336043085,0.66023908152541122,2.8654020325613798,False,False,0.25019297789444195,0.76700328306437571,2.2696830670889736,0.66023908152541122,0.48350175447558086,0.5130041506255002
st_iid,20,smoothstep,none,none,all,0.75,2.9561611793655693,0.42005163255087602,0.49198927362143657,1.575880801393279,False,False,0.3900056004271823,1.1529194157179963,0.69597497743761971,0.49198927362143657,0.085739023485245439,0.24859650666742167
st_iid,21,smoothstep,none,none,all,0.75,1.3565961086926244,0.13827066265179172,1.9272223098469177,2.2322010109461563,False,False,0.64815464836049064,0.8792840737968779,0.68238171753247889,0.39597011591538106,1.9272223098469177,0.32140291007459143
st_iid,22,smoothstep,none,none,all,0.75,1.9348353755059458,0.29066137212509047,0.49587730332122704,1.1558995489257877,False,False,0.54280488082540057,1.050238085418274,0.65429548570868412,0.49587730332122704,0.34571065794857619,0.29018196703686328
st_iid,23,smoothstep,none,none,all,0.75,2.5024052539389738,0.41764929600794259,2.9827825309666163,3.9000349018932789,False,False,0.70049246128474041,0.86586375784548364,1.7529160154635777,0.38991077594633139,2.9827825309666163,0.15098112369998418
st_iid,24,smoothstep,none,none,all,0.75,1.2515786254449301,0.0992541802150258,0.99007175395566704,1.2144774088379382,False,False,0.94388624679394162,1.1813478513387357,1.1681374159368427,0.71921389904110644,0.088625681425120853,0.99007175395566704
st_iid,25,smoothstep,none,none,all,0.75,4.2336936324010424,0.47580858190572328,3.161221334596374,4.6042961457871527,False,False,0.28251693442988479,0.97557701970847011,1.1960901463412661,3.161221334596374,0.38766490237751683,0.28533498088183967
st_iid,26,smoothstep,none,none,all,0.75,inf,0.77714091962967791,21.801122630089978,inf,False,False,1.3994111035487451,-0.05512883115439119,2.0411785265185802,0.27578625868607021,21.801122630089978,0.3290351647732328
st_iid,27,smoothstep,none,none,all,0.75,1.0747305293804807,0.030236330571575886,0.39449706642656562,0.46656702623939095,False,False,1.4262269637910379,1.3270554104508172,1.3579329085710712,0.26556323522052738,0.39449706642656562,0.23916714632584873
st_iid,28,smoothstep,none,none,all,0.75,1.5787264507376064,0.18173171202651775,0.56023895124695688,1.0168574294208712,False,False,1.8601023498677216,1.36809834388341,2.1598530426990532,0.24013862261863508,0.56023895124695688,0.13338106852276999
st_iid,29,smoothstep,none,none,all,0.75,2.0785038082784015,0.29076770622105041,0.80370497591781143,1.5353532878510814,False,False,0.83802721018028159,0.81086835042644512,0.4031877193789743,0.80370497591781143,0.11340962853750708,0.24908997351807757
st_iid,30,smoothstep,none,none,all,0.75,13.64533666869413,0.93923069847876317,0.48996635845631581,3.1033641857233096,False,False,0.35068566183828404,1.0706343440763295,4.7852239206672067,0.48996635845631581,0.34951707494983558,0.13275283680953504
st_iid,31,smoothstep,none,none,all,0.75,1.6979120989946352,0.24666057721086973,0.19200721879282862,0.7214065379654675,False,False,1.1673919188693251,0.74567000941943351,0.68754555642813264,0.14681595153769766,0.15839926802152463,0.19200721879282862
st_iid,32,smoothstep,none,none,all,0.75,inf,4.2732118582710088,1.3069414943138864,inf,False,False,0.55404554387538396,1.2320952804162266,-3.1324955776916594,0.55773496701442393,0.18277494750829265,1.3069414943138864
st_iid,33,smoothstep,none,none,all,0.75,1.3826879013158964,0.13103862838959623,0.4687635528397604,0.79279291217116876,False,False,1.5050962928235259,1.2999396766433107,1.0885292996280174,0.21362005564077693,0.4687635528397604,0.22763990269566053
st_iid,34,smoothstep,none,none,all,0.75,1.2241597744600095,0.085890365472780728,0.32413745688122764,0.52639216714200088,False,False,1.1390107548703112,1.3092614477142397,1.0695184362611241,0.32413745688122764,0.1377512013784632,0.30350330405133258
st_iid,35,smoothstep,none,none,all,0.75,1.5760423946512969,0.18135263286307934,1.0180038008238006,1.4729206920571376,False,False,0.83131159432212487,1.1476748248541482,1.3101823158168291,0.47538670967937452,1.0180038008238006,0.39667336016038307
st_iid,36,smoothstep,none,none,all,0.75,inf,2.7012563765185997,3.4726834805119542,inf,False,False,-3.4819370491907233,0.99168755409551834,0.30549109810533048,3.4726834805119542,0.65991151467149878,0.44402720368131204
st_iid,37,smoothstep,none,none,all,0.75,2.7645816281207449,0.44483941526742876,1.7278265202702976,2.7447158338940163,False,False,1.5200883745947251,1.1138153286631385,3.0792333947413821,1.7278265202702976,0.20714716692540514,0.076044594268430327
st_iid,38,smoothstep,none,none,all,0.75,2.5707904520170604,0.37539373227949047,0.60913153722659585,1.5533449577223468,False,False,1.8617626367334239,1.1593821483659057,0.72419851850339334,0.60913153722659585,0.33176677842021057,0.48453104030678701
st_iid,39,smoothstep,none,none,all,0.75,9.668762212457068,0.61211772323699132,0.40521615075541401,2.6741164491792668,False,False,1.2129833197717113,1.6270974465750954,0.16828394481340858,0.23217530626711544,0.40521615075541401,0.29144327003388443
