scenario,seed,kernel,kernel_param,match_mode,match_basis,match_target_mass,mode,alpha,effective_alpha_n,effective_alpha_p,curve,source_curve,true_rank,assigned_rank,conductor,K,c,P,D,D_zeta2,L2,L2_rank_power,X,p_max,prime_count,product_complete
real,,exponential,6,discrete_both,discrete_both_sum,nan,PL2_only,0.75,0.85658654198284245,0.85674243245117987,389a1,389a1,2,2,389,30000,78.584916696984379,0.0015008968846778213,0.11794785665316995,0.19401644752053049,0.36009334748309663,0.12966721890158217,1.4962644310879343,29989,3245,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,all,0.75,0.85658654015066737,0.85682532653029142,37a1,37a1,1,1,37,100000,35.295232014309455,0.010274945734661513,0.3626565936393174,0.59654618544444704,0.3815754254130021,0.3815754254130021,1.5633768469202887,99991,9592,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,cP_only,0.75,0.85658654015066737,0.85682532653029142,37a1,37a1,1,1,37,100000,35.295232014309455,0.010274945734661513,0.3626565936393174,0.59654618544444704,0.38157555405901444,0.38157555405901444,1.5633763198367401,99991,9592,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,P_only,0.75,0.85658654015066737,0.85682532653029142,37a1,37a1,1,1,37,100000,35.613775142871184,0.010274945734661513,0.36592960699943849,0.60193007662175957,0.38157555405901444,0.38157555405901444,1.577485953223998,99991,9592,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,PL2_only,0.75,0.85658654015066737,0.85682532653029142,37a1,37a1,1,1,37,100000,35.613775142871184,0.010274945734661513,0.36592960699943849,0.60193007662175957,0.3815754254130021,0.3815754254130021,1.5774864850645305,99991,9592,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,all,0.75,0.85658654015066737,0.85682532653029142,11a1,11a1,0,0,11,100000,3.6775644245981591,0.18946209451177781,0.69675905858636822,1.1461227118538164,0.54604808712580655,1,1.1461227118538164,99991,9592,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,cP_only,0.75,0.85658654015066737,0.85682532653029142,11a1,11a1,0,0,11,100000,3.6775644245981591,0.18946209451177781,0.69675905858636822,1.1461227118538164,0.54604781789092538,1,1.1461227118538164,99991,9592,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,P_only,0.75,0.85658654015066737,0.85682532653029142,11a1,11a1,0,0,11,100000,4.004756112183161,0.18946209451177781,0.75874948102306594,1.2480928695382529,0.54604781789092538,1,1.2480928695382529,99991,9592,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,PL2_only,0.75,0.85658654015066737,0.85682532653029142,11a1,11a1,0,0,11,100000,4.004756112183161,0.18946209451177781,0.75874948102306594,1.2480928695382529,0.54604808712580655,1,1.2480928695382529,99991,9592,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,all,0.75,0.85658654015066737,0.85682532653029142,389a1,389a1,2,2,389,100000,94.298817612001756,0.0013804254243312314,0.13017248531598091,0.21412515566255752,0.3600935844016237,0.1296673895272093,1.6513416090452386,99991,9592,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,cP_only,0.75,0.85658654015066737,0.85682532653029142,389a1,389a1,2,2,389,100000,94.298817612001756,0.0013804254243312314,0.13017248531598091,0.21412515566255752,0.36009310688532575,0.12966704562632664,1.6513459887072737,99991,9592,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,P_only,0.75,0.85658654015066737,0.85682532653029142,389a1,389a1,2,2,389,100000,96.746253328919366,0.0013804254243312314,0.13355098780403032,0.2196825695000815,0.36009310688532575,0.12966704562632664,1.6942050961287483,99991,9592,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,PL2_only,0.75,0.85658654015066737,0.85682532653029142,389a1,389a1,2,2,389,100000,96.746253328919366,0.0013804254243312314,0.13355098780403032,0.2196825695000815,0.3600935844016237,0.1296673895272093,1.6942006027967693,99991,9592,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,all,0.75,0.85658653997286138,0.85657209256301692,37a1,37a1,1,1,37,300000,38.782566350063156,0.0099012149089200835,0.38399452415142765,0.6316456742598574,0.38157548878383168,0.38157548878383168,1.6553622882671435,299993,25997,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,cP_only,0.75,0.85658653997286138,0.85657209256301692,37a1,37a1,1,1,37,300000,38.782566350063156,0.0099012149089200835,0.38399452415142765,0.6316456742598574,0.38157546984572799,0.38157546984572799,1.655362370425,299993,25997,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,P_only,0.75,0.85658653997286138,0.85657209256301692,37a1,37a1,1,1,37,300000,39.385162121233755,0.0099012149089200835,0.38996095438499417,0.64146005860852418,0.38157546984572799,0.38157546984572799,1.6810830603651441,299993,25997,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,PL2_only,0.75,0.85658653997286138,0.85657209256301692,37a1,37a1,1,1,37,300000,39.385162121233755,0.0099012149089200835,0.38996095438499417,0.64146005860852418,0.38157548878383168,0.38157548878383168,1.6810829769307354,299993,25997,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,all,0.75,0.85658653997286138,0.85657209256301692,11a1,11a1,0,0,11,300000,3.6393779741016243,0.19050320602715418,0.69331317201096876,1.1404544556354468,0.54604808404004412,1,1.1404544556354468,299993,25997,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,cP_only,0.75,0.85658653997286138,0.85657209256301692,11a1,11a1,0,0,11,300000,3.6393779741016243,0.19050320602715418,0.69331317201096876,1.1404544556354468,0.54604797121511506,1,1.1404544556354468,299993,25997,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,P_only,0.75,0.85658653997286138,0.85657209256301692,11a1,11a1,0,0,11,300000,4.1640733199026814,0.19050320602715418,0.79326931757359642,1.3048757246622531,0.54604797121511506,1,1.3048757246622531,299993,25997,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,PL2_only,0.75,0.85658653997286138,0.85657209256301692,11a1,11a1,0,0,11,300000,4.1640733199026814,0.19050320602715418,0.79326931757359642,1.3048757246622531,0.54604808404004412,1,1.3048757246622531,299993,25997,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,all,0.75,0.85658653997286138,0.85657209256301692,389a1,389a1,2,2,389,300000,112.48475316761925,0.0011992499512046243,0.1348973347475316,0.22189722145324373,0.36009313252958985,0.12966706409497275,1.7112843805171554,299993,25997,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,cP_only,0.75,0.85658653997286138,0.85657209256301692,389a1,389a1,2,2,389,300000,112.48475316761925,0.0011992499512046243,0.1348973347475316,0.22189722145324373,0.36009314981096757,0.12966707654078394,1.7112842162632611,299993,25997,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,P_only,0.75,0.85658653997286138,0.85657209256301692,389a1,389a1,2,2,389,300000,114.791620231412,0.0011992499512046243,0.13766384496122061,0.22644794835002435,0.36009314981096757,0.12966707654078394,1.7463796855079101,299993,25997,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,PL2_only,0.75,0.85658653997286138,0.85657209256301692,389a1,389a1,2,2,389,300000,114.791620231412,0.0011992499512046243,0.13766384496122061,0.22644794835002435,0.36009313252958985,0.12966706409497275,1.7463798531303667,299993,25997,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,all,0.75,0.85658654000946832,0.85641652556615111,37a1,37a1,1,1,37,1000000,43.011995647228773,0.0089468281132573275,0.38482093186392818,0.63300506045925564,0.38157542683162238,0.38157542683162238,1.6589251192493104,999983,78498,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,cP_only,0.75,0.85658654000946832,0.85641652556615111,37a1,37a1,1,1,37,1000000,43.011995647228773,0.0089468281132573275,0.38482093186392818,0.63300506045925564,0.38157543589070936,0.38157543589070936,1.6589250798643145,999983,78498,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,P_only,0.75,0.85658654000946832,0.85641652556615111,37a1,37a1,1,1,37,1000000,43.066209759173361,0.0089468281132573275,0.38530597620480933,0.63380292641950298,0.38157543589070936,0.38157543589070936,1.6610160581747628,999983,78498,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,PL2_only,0.75,0.85658654000946832,0.85641652556615111,37a1,37a1,1,1,37,1000000,43.066209759173361,0.0089468281132573275,0.38530597620480933,0.63380292641950298,0.38157542683162238,0.38157542683162238,1.6610160976094011,999983,78498,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,all,0.75,0.85658654000946832,0.85641652556615111,11a1,11a1,0,0,11,1000000,3.7736937504343278,0.1901348535712036,0.7175107086613971,1.1802578080055448,0.54604805237110854,1,1.1802578080055448,999983,78498,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,cP_only,0.75,0.85658654000946832,0.85641652556615111,11a1,11a1,0,0,11,1000000,3.7736937504343278,0.1901348535712036,0.7175107086613971,1.1802578080055448,0.54604800914946272,1,1.1802578080055448,999983,78498,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,P_only,0.75,0.85658654000946832,0.85641652556615111,11a1,11a1,0,0,11,1000000,3.8279107011234008,0.1901348535712036,0.72781924064174119,1.1972146634392073,0.54604800914946272,1,1.1972146634392073,999983,78498,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,PL2_only,0.75,0.85658654000946832,0.85641652556615111,11a1,11a1,0,0,11,1000000,3.8279107011234008,0.1901348535712036,0.72781924064174119,1.1972146634392073,0.54604805237110854,1,1.1972146634392073,999983,78498,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,all,0.75,0.85658654000946832,0.85641652556615111,389a1,389a1,2,2,389,1000000,134.33050381489966,0.0008709543712330989,0.11699573948753132,0.19245027755914054,0.36009288734239925,0.12966688751458583,1.4841898440532275,999983,78498,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,cP_only,0.75,0.85658654000946832,0.85641652556615111,389a1,389a1,2,2,389,1000000,134.33050381489966,0.0008709543712330989,0.11699573948753132,0.19245027755914054,0.36009289173670006,0.12966689067929879,1.4841898078293712,999983,78498,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,P_only,0.75,0.85658654000946832,0.85641652556615111,389a1,389a1,2,2,389,1000000,137.13660888176958,0.0008709543712330989,0.11943972896166102,0.19647047910415497,0.36009289173670006,0.12966689067929879,1.5151938792924362,999983,78498,True
real,,exponential,6,discrete_both,discrete_both_sum,nan,PL2_only,0.75,0.85658654000946832,0.85641652556615111,389a1,389a1,2,2,389,1000000,137.13660888176958,0.0008709543712330989,0.11943972896166102,0.19647047910415497,0.36009288734239925,0.12966688751458583,1.515193916272993,999983,78498,True
real,,gaussian,0.35,none,alpha,0.75,all,0.75,0.75,0.75,37a1,37a1,1,1,37,1000,20.055281392895498,0.018375776385098366,0.36853136621607174,0.60620979899093597,0.38159707354578659,0.38159707354578659,1.5886122850944737,997,168,True
real,,gaussian,0.35,none,alpha,0.75,cP_only,0.75,0.75,0.75,37a1,37a1,1,1,37,1000,20.055281392895498,0.018375776385098366,0.36853136621607174,0.60620979899093597,0.38166426104492446,0.38166426104492446,1.5883326286072694,997,168,True
real,,gaussian,0.35,none,alpha,0.75,P_only,0.75,0.75,0.75,37a1,37a1,1,1,37,1000,20.14780821157591,0.018375776385098366,0.37023161834576757,0.60900660164130382,0.38166426104492446,0.38166426104492446,1.5956605420008652,997,168,True
real,,gaussian,0.35,none,alpha,0.75,PL2_only,0.75,0.75,0.75,37a1,37a1,1,1,37,1000,20.14780821157591,0.018375776385098366,0.37023161834576757,0.60900660164130382,0.38159707354578659,0.38159707354578659,1.5959414887080656,997,168,True
real,,gaussian,0.35,none,alpha,0.75,all,0.75,0.75,0.75,11a1,11a1,0,0,11,1000,3.9861776045402508,0.18271151221616913,0.72832053808777586,1.1980392646858138,0.54601492060757206,1,1.1980392646858138,997,168,True
real,,gaussian,0.35,none,alpha,0.75,cP_only,0.75,0.75,0.75,11a1,11a1,0,0,11,1000,3.9861776045402508,0.18271151221616913,0.72832053808777586,1.1980392646858138,0.5460478673445236,1,1.1980392646858138,997,168,True
real,,gaussian,0.35,none,alpha,0.75,P_only,0.75,0.75,0.75,11a1,11a1,0,0,11,1000,3.8534284234510268,0.18271151221616913,0.70406573446550558,1.1581417119228277,0.5460478673445236,1,1.1581417119228277,997,168,True
real,,gaussian,0.35,none,alpha,0.75,PL2_only,0.75,0.75,0.75,11a1,11a1,0,0,11,1000,3.8534284234510268,0.18271151221616913,0.70406573446550558,1.1581417119228277,0.54601492060757206,1,1.1581417119228277,997,168,True
real,,gaussian,0.35,none,alpha,0.75,all,0.75,0.75,0.75,389a1,389a1,2,2,389,1000,35.840390097728744,0.0036273135884957201,0.13000433401847891,0.21384855786491175,0.3601728736131864,0.12972449888678034,1.6484824354692815,997,168,True
real,,gaussian,0.35,none,alpha,0.75,cP_only,0.75,0.75,0.75,389a1,389a1,2,2,389,1000,35.840390097728744,0.0036273135884957201,0.13000433401847891,0.21384855786491175,0.36011312749674285,0.12968146459548538,1.6490294779748846,997,168,True
real,,gaussian,0.35,none,alpha,0.75,P_only,0.75,0.75,0.75,389a1,389a1,2,2,389,1000,37.437233881897761,0.0036273135884957201,0.13579658717550014,0.22337643240670516,0.36011312749674285,0.12968146459548538,1.7225008454637827,997,168,True
real,,gaussian,0.35,none,alpha,0.75,PL2_only,0.75,0.75,0.75,389a1,389a1,2,2,389,1000,37.437233881897761,0.0036273135884957201,0.13579658717550014,0.22337643240670516,0.3601728736131864,0.12972449888678034,1.7219294298578207,997,168,True
real,,gaussian,0.35,none,alpha,0.75,all,0.75,0.75,0.75,37a1,37a1,1,1,37,3000,23.728783420425152,0.01435169444334043,0.34054824916214421,0.56017941645232894,0.38157186824466727,0.38157186824466727,1.4680836378984232,2999,430,True
real,,gaussian,0.35,none,alpha,0.75,cP_only,0.75,0.75,0.75,37a1,37a1,1,1,37,3000,23.728783420425152,0.01435169444334043,0.34054824916214421,0.56017941645232894,0.38159008905305708,0.38159008905305708,1.4680135373600871,2999,430,True
real,,gaussian,0.35,none,alpha,0.75,P_only,0.75,0.75,0.75,37a1,37a1,1,1,37,3000,23.946137343569369,0.01435169444334043,0.34366764625317126,0.56531061899538659,0.38159008905305708,0.38159008905305708,1.4814604341487094,2999,430,True
real,,gaussian,0.35,none,alpha,0.75,PL2_only,0.75,0.75,0.75,37a1,37a1,1,1,37,3000,23.946137343569369,0.01435169444334043,0.34366764625317126,0.56531061899538659,0.38157186824466727,0.38157186824466727,1.481531176802857,2999,430,True
real,,gaussian,0.35,none,alpha,0.75,all,0.75,0.75,0.75,11a1,11a1,0,0,11,3000,3.9789786562910185,0.18630784966442074,0.74131495731420594,1.2194142275502762,0.54604383207499396,1,1.2194142275502762,2999,430,True
real,,gaussian,0.35,none,alpha,0.75,cP_only,0.75,0.75,0.75,11a1,11a1,0,0,11,3000,3.9789786562910185,0.18630784966442074,0.74131495731420594,1.2194142275502762,0.54602137063872891,1,1.2194142275502762,2999,430,True
real,,gaussian,0.35,none,alpha,0.75,P_only,0.75,0.75,0.75,11a1,11a1,0,0,11,3000,4.1187060161140892,0.18630784966442074,0.76734726126212893,1.2622356511527622,0.54602137063872891,1,1.2622356511527622,2999,430,True
real,,gaussian,0.35,none,alpha,0.75,PL2_only,0.75,0.75,0.75,11a1,11a1,0,0,11,3000,4.1187060161140892,0.18630784966442074,0.76734726126212893,1.2622356511527622,0.54604383207499396,1,1.2622356511527622,2999,430,True
real,,gaussian,0.35,none,alpha,0.75,all,0.75,0.75,0.75,389a1,389a1,2,2,389,3000,47.212757418409083,0.0029128897621779827,0.13752555772827643,0.22622047496954428,0.36012108882100108,0.12968719861362335,1.744354704148728,2999,430,True
real,,gaussian,0.35,none,alpha,0.75,cP_only,0.75,0.75,0.75,389a1,389a1,2,2,389,3000,47.212757418409083,0.0029128897621779827,0.13752555772827643,0.22622047496954428,0.36011098951509601,0.1296799247695416,1.7444525463102174,2999,430,True
real,,gaussian,0.35,none,alpha,0.75,P_only,0.75,0.75,0.75,389a1,389a1,2,2,389,3000,49.229072333537445,0.0029128897621779827,0.14339886080188061,0.23588167128024018,0.36011098951509601,0.1296799247695416,1.8189528695319122,2999,430,True
real,,gaussian,0.35,none,alpha,0.75,PL2_only,0.75,0.75,0.75,389a1,389a1,2,2,389,3000,49.229072333537445,0.0029128897621779827,0.14339886080188061,0.23588167128024018,0.36012108882100108,0.12968719861362335,1.8188508488258865,2999,430,True
real,,gaussian,0.35,none,alpha,0.75,all,0.75,0.75,0.75,37a1,37a1,1,1,37,10000,27.623700324002002,0.013332323398302001,0.36828810617737445,0.60580965226618,0.38157753212356488,0.38157753212356488,1.5876449771419006,9973,1229,True
real,,gaussian,0.35,none,alpha,0.75,cP_only,0.75,0.75,0.75,37a1,37a1,1,1,37,10000,27.623700324002002,0.013332323398302001,0.36828810617737445,0.60580965226618,0.38157704685050614,0.38157704685050614,1.5876469962395916,9973,1229,True
real,,gaussian,0.35,none,alpha,0.75,P_only,0.75,0.75,0.75,37a1,37a1,1,1,37,10000,27.925452718688575,0.013332323398302001,0.37231116668954789,0.61242732155564594,0.38157704685050614,0.38157704685050614,1.6049899400672862,9973,1229,True
real,,gaussian,0.35,none,alpha,0.75,PL2_only,0.75,0.75,0.75,37a1,37a1,1,1,37,10000,27.925452718688575,0.013332323398302001,0.37231116668954789,0.61242732155564594,0.38157753212356488,0.38157753212356488,1.6049878989136233,9973,1229,True
